,class,arm,sum,n,sum2,round,mean
1,C1,A2,28.548853061914077,2,846.4009061165076,97,14.274426530957038
2,C1,A3,55.8397269746379,2,1582.9368449025094,97,27.91986348731895
3,C1,A4,85.546072059653,2,3718.198475656641,97,42.7730360298265
4,C1,A5,181.78681186034748,4,8601.513749750387,97,45.44670296508687
5,C1,A6,5001.003860974964,85,301431.48819358763,97,58.835339540881925
6,C2,A1,-59.04334148482469,2,1751.0803919147988,97,-29.521670742412343
7,C2,A2,94.67550202182026,6,16614.705625853254,97,15.779250336970044
8,C2,A3,130.72375546179373,7,21679.998508420616,97,18.674822208827674
9,C2,A4,-76.95494423471392,2,3276.7378779591704,97,-38.47747211735696
10,C2,A5,2257.4722457309867,39,225263.2802575769,97,57.88390373669197
11,C2,A6,2593.3625299161567,41,300929.1301062978,97,63.25274463210138
0,C1,A1,17.37385720903893,2,154.03580814418453,98,8.686928604519466
1,C1,A2,28.548853061914077,2,846.4009061165076,98,14.274426530957038
2,C1,A3,55.8397269746379,2,1582.9368449025094,98,27.91986348731895
3,C1,A4,85.546072059653,2,3718.198475656641,98,42.7730360298265
4,C1,A5,181.78681186034748,4,8601.513749750387,98,45.44670296508687
5,C1,A6,5057.502885150472,86,304623.62792637234,98,58.80817308314502
6,C2,A1,-59.04334148482469,2,1751.0803919147988,98,-29.521670742412343
7,C2,A2,94.67550202182026,6,16614.705625853254,98,15.779250336970044
8,C2,A3,130.72375546179373,7,21679.998508420616,98,18.674822208827674
9,C2,A4,-76.95494423471392,2,3276.7378779591704,98,-38.47747211735696
10,C2,A5,2257.4722457309867,39,225263.2802575769,98,57.88390373669197
11,C2,A6,2667.541818707565,42,306431.6969918969,98,63.51290044541822
0,C1,A1,17.37385720903893,2,154.03580814418453,99,8.686928604519466
1,C1,A2,28.548853061914077,2,846.4009061165076,99,14.274426530957038
2,C1,A3,55.8397269746379,2,1582.9368449025094,99,27.91986348731895
3,C1,A4,85.546072059653,2,3718.198475656641,99,42.7730360298265
4,C1,A5,181.78681186034748,4,8601.513749750387,99,45.44670296508687
5,C1,A6,5105.28105244103,87,306906.3811960168,99,58.68139140736816
6,C2,A1,-59.04334148482469,2,1751.0803919147988,99,-29.521670742412343
7,C2,A2,94.67550202182026,6,16614.705625853254,99,15.779250336970044
8,C2,A3,130.72375546179373,7,21679.998508420616,99,18.674822208827674
9,C2,A4,-76.95494423471392,2,3276.7378779591704,99,-38.47747211735696
10,C2,A5,2257.4722457309867,39,225263.2802575769,99,57.88390373669197
11,C2,A6,2739.761843986253,43,311647.4290431512,99,63.71539172061054
